order_id,order_date,customer_id,product_id,quantity,price,region,revenue
O008976,2026-05-05,C0250,P003,1,358.0,West,358.0
O008977,2026-03-04,C0071,P018,4,1129.0,West,4516.0
O008978,2025-12-25,C0228,P003,4,358.0,South,1432.0
O008979,2025-04-01,C0085,P007,4,995.0,South,3980.0
O008980,2025-02-22,C0306,P001,4,31.0,West,124.0
O008981,2025-07-23,C0488,P019,3,269.0,South,807.0
O008982,2025-06-05,C0396,P018,1,1129.0,West,1129.0
O008983,2025-01-02,C0463,P002,1,235.0,West,235.0
O008984,2025-12-23,C0271,P012,4,66.0,West,264.0
O008985,2025-02-27,C0401,P017,1,1000.0,North,1000.0
O008986,2025-09-11,C0290,P003,3,358.0,East,1074.0
O008987,2025-06-29,C0236,P012,1,66.0,West,66.0
O008988,2026-05-08,C0291,P012,1,66.0,North,66.0
O008989,2025-02-04,C0039,P006,3,393.0,East,1179.0
O008990,2025-03-16,C0486,P010,1,1132.0,West,1132.0
O008991,2025-10-16,C0206,P006,4,393.0,North,1572.0
O008992,2026-01-06,C0183,P014,4,1059.0,West,4236.0
O008993,2025-11-25,C0187,P002,3,235.0,West,705.0
O008994,2025-10-31,C0133,P011,4,508.0,North,2032.0
O008995,2025-08-09,C0030,P015,4,730.0,North,2920.0
O008996,2025-06-13,C0388,P008,4,729.0,North,2916.0
O008997,2026-04-25,C0255,P013,4,797.0,North,3188.0
O008998,2026-03-31,C0143,P019,4,269.0,South,1076.0
O008999,2026-01-10,C0103,P010,1,1132.0,South,1132.0
O009000,2025-08-08,C0419,P009,3,485.0,East,1455.0
O009001,2025-09-11,C0493,P018,2,1129.0,South,2258.0
O009002,2025-07-07,C0074,P007,3,995.0,West,2985.0
O009003,2025-07-10,C0055,P003,3,358.0,East,1074.0
O009004,2026-01-24,C0450,P012,3,66.0,North,198.0
O009005,2025-08-03,C0236,P015,1,730.0,West,730.0
O009006,2026-01-10,C0060,P013,3,797.0,South,2391.0
O009007,2025-03-27,C0024,P006,3,393.0,South,1179.0
O009008,2026-04-19,C0476,P008,1,729.0,West,729.0
O009009,2026-06-15,C0022,P014,4,1059.0,North,4236.0
O009010,2025-02-16,C0428,P003,2,358.0,West,716.0
O009011,2025-03-06,C0032,P016,4,420.0,North,1680.0
O009012,2026-04-20,C0351,P018,3,1129.0,East,3387.0
O009013,2025-05-26,C0339,P017,4,1000.0,South,4000.0
O009014,2026-01-17,C0435,P018,1,1129.0,North,1129.0
O009015,2025-03-07,C0469,P010,2,1132.0,North,2264.0
O009016,2026-06-01,C0003,P017,4,1000.0,West,4000.0
O009017,2025-04-03,C0070,P016,3,420.0,West,1260.0
O009018,2026-03-02,C0160,P002,1,235.0,West,235.0
O009019,2026-04-13,C0386,P020,3,410.0,West,1230.0
O009020,2025-04-04,C0088,P004,4,680.0,East,2720.0
O009021,2025-05-13,C0365,P011,4,508.0,West,2032.0
O009022,2026-03-10,C0059,P007,3,995.0,North,2985.0
O009023,2025-12-07,C0252,P017,2,1000.0,South,2000.0
O009024,2025-11-10,C0219,P019,2,269.0,East,538.0
O009025,2025-07-31,C0201,P006,2,393.0,East,786.0
O009026,2026-06-04,C0077,P010,4,1132.0,West,4528.0
O009027,2025-06-08,C0255,P004,4,680.0,North,2720.0
O009028,2025-09-25,C0247,P001,3,31.0,South,93.0
O009029,2026-04-19,C0270,P007,3,995.0,South,2985.0
O009030,2026-02-14,C0307,P016,1,420.0,East,420.0
O009031,2026-04-19,C0139,P017,1,1000.0,South,1000.0
O009032,2025-12-22,C0078,P005,1,1124.0,North,1124.0
O009033,2025-07-12,C0080,P010,3,1132.0,North,3396.0
O009034,2025-09-28,C0010,P007,2,995.0,West,1990.0
O009035,2025-04-24,C0468,P013,1,797.0,West,797.0
O009036,2026-06-07,C0336,P007,3,995.0,North,2985.0
O009037,2025-02-24,C0124,P015,4,730.0,North,2920.0
O009038,2025-03-06,C0186,P017,2,1000.0,East,2000.0
O009039,2025-09-29,C0034,P003,1,358.0,West,358.0
O009040,2026-05-17,C0121,P005,4,1124.0,West,4496.0
O009041,2025-12-28,C0080,P010,2,1132.0,North,2264.0
O009042,2025-05-26,C0206,P005,2,1124.0,North,2248.0
O009043,2025-07-28,C0053,P007,4,995.0,West,3980.0
O009044,2025-10-13,C0156,P007,1,995.0,North,995.0
O009045,2025-01-10,C0274,P014,1,1059.0,West,1059.0
O009046,2025-07-05,C0410,P015,4,730.0,North,2920.0
O009047,2026-04-09,C0358,P005,4,1124.0,East,4496.0
O009048,2025-05-14,C0135,P005,4,1124.0,West,4496.0
O009049,2025-06-20,C0429,P004,3,680.0,South,2040.0
O009050,2025-08-01,C0098,P020,2,410.0,South,820.0
O009051,2026-06-14,C0495,P009,1,485.0,South,485.0
O009052,2026-05-17,C0241,P012,1,66.0,West,66.0
O009053,2025-01-27,C0045,P016,4,420.0,South,1680.0
O009054,2025-03-09,C0199,P008,2,729.0,West,1458.0
O009055,2026-02-12,C0481,P009,4,485.0,East,1940.0
O009056,2025-04-19,C0291,P012,2,66.0,North,132.0
O009057,2025-03-15,C0436,P020,4,410.0,West,1640.0
O009058,2025-09-19,C0114,P007,4,995.0,West,3980.0
O009059,2026-01-03,C0487,P004,2,680.0,North,1360.0
O009060,2025-08-25,C0277,P003,1,358.0,West,358.0
O009061,2026-01-01,C0241,P001,1,31.0,West,31.0
O009062,2025-10-13,C0156,P007,3,995.0,North,2985.0
O009063,2026-01-13,C0352,P009,2,485.0,West,970.0
O009064,2026-01-11,C0044,P002,1,235.0,West,235.0
O009065,2025-03-17,C0080,P007,1,995.0,North,995.0
O009066,2025-01-09,C0312,P010,2,1132.0,North,2264.0
O009067,2025-07-15,C0138,P002,1,235.0,West,235.0
O009068,2025-10-17,C0151,P013,2,797.0,West,1594.0
O009069,2025-03-02,C0432,P003,1,358.0,West,358.0
O009070,2026-01-24,C0436,P013,4,797.0,West,3188.0
O009071,2025-01-08,C0242,P010,2,1132.0,West,2264.0
O009072,2026-01-04,C0143,P012,2,66.0,South,132.0
O009073,2025-02-14,C0311,P003,1,358.0,South,358.0
O009074,2025-12-10,C0299,P020,2,410.0,East,820.0
O009075,2026-01-10,C0050,P006,3,393.0,North,1179.0
O009076,2025-01-27,C0262,P003,3,358.0,West,1074.0
O009077,2025-07-12,C0161,P002,2,235.0,South,470.0
O009078,2025-12-23,C0062,P014,3,1059.0,South,3177.0
O009079,2025-03-03,C0055,P015,1,730.0,East,730.0
O009080,2025-03-03,C0423,P018,1,1129.0,North,1129.0
O009081,2026-02-26,C0396,P019,2,269.0,West,538.0
O009082,2026-01-15,C0372,P010,1,1132.0,North,1132.0
O009083,2025-10-04,C0484,P020,1,410.0,East,410.0
O009084,2026-03-07,C0031,P017,3,1000.0,East,3000.0
O009085,2025-04-25,C0330,P017,1,1000.0,North,1000.0
O009086,2025-05-01,C0437,P019,1,269.0,North,269.0
O009087,2026-06-09,C0290,P004,3,680.0,East,2040.0
O009088,2026-02-20,C0169,P011,4,508.0,North,2032.0
O009089,2025-06-12,C0266,P017,2,1000.0,West,2000.0
O009090,2025-12-03,C0308,P010,2,1132.0,South,2264.0
O009091,2026-01-14,C0459,P017,4,1000.0,North,4000.0
O009092,2025-11-20,C0185,P012,3,66.0,South,198.0
O009093,2025-06-22,C0334,P010,3,1132.0,North,3396.0
O009094,2025-03-05,C0003,P010,1,1132.0,West,1132.0
O009095,2025-04-11,C0441,P006,1,393.0,North,393.0
O009096,2025-11-18,C0161,P017,2,1000.0,South,2000.0
O009097,2025-03-07,C0391,P019,2,269.0,West,538.0
O009098,2026-04-03,C0260,P002,3,235.0,North,705.0
O009099,2026-03-29,C0423,P004,1,680.0,North,680.0
O009100,2025-09-16,C0048,P018,3,1129.0,East,3387.0
O009101,2026-03-02,C0254,P004,4,680.0,South,2720.0
O009102,2025-06-27,C0074,P006,2,393.0,West,786.0
O009103,2025-10-07,C0335,P014,2,1059.0,North,2118.0
O009104,2025-12-10,C0400,P007,3,995.0,West,2985.0
O009105,2025-01-17,C0166,P012,1,66.0,West,66.0
O009106,2025-10-23,C0260,P002,1,235.0,North,235.0
O009107,2025-07-21,C0004,P018,4,1129.0,East,4516.0
O009108,2025-07-13,C0376,P013,4,797.0,South,3188.0
O009109,2025-05-29,C0119,P013,4,797.0,West,3188.0
O009110,2026-01-10,C0484,P005,3,1124.0,East,3372.0
O009111,2025-02-04,C0411,P007,2,995.0,South,1990.0
O009112,2026-01-04,C0470,P012,3,66.0,West,198.0
O009113,2025-01-29,C0470,P014,3,1059.0,West,3177.0
O009114,2025-08-09,C0273,P001,1,31.0,West,31.0
O009115,2025-02-22,C0493,P010,4,1132.0,South,4528.0
O009116,2025-12-19,C0226,P009,2,485.0,North,970.0
O009117,2026-01-27,C0352,P010,4,1132.0,West,4528.0
O009118,2025-03-17,C0500,P007,4,995.0,West,3980.0
O009119,2026-05-09,C0070,P016,4,420.0,West,1680.0
O009120,2026-06-06,C0182,P012,2,66.0,North,132.0
O009121,2025-04-27,C0353,P012,1,66.0,East,66.0
O009122,2025-10-07,C0264,P019,2,269.0,East,538.0
O009123,2025-06-24,C0370,P013,2,797.0,North,1594.0
O009124,2025-10-22,C0181,P018,1,1129.0,South,1129.0
O009125,2026-03-27,C0484,P003,2,358.0,East,716.0
O009126,2026-06-02,C0005,P007,2,995.0,North,1990.0
O009127,2025-01-21,C0197,P001,3,31.0,West,93.0
O009128,2025-03-14,C0047,P003,2,358.0,South,716.0
O009129,2025-02-05,C0458,P014,3,1059.0,South,3177.0
O009130,2026-05-22,C0040,P004,3,680.0,South,2040.0
O009131,2025-08-21,C0122,P019,3,269.0,West,807.0
O009132,2026-05-12,C0135,P006,4,393.0,West,1572.0
O009133,2025-07-25,C0140,P020,1,410.0,West,410.0
O009134,2026-03-02,C0350,P009,4,485.0,East,1940.0
O009135,2025-02-13,C0153,P011,1,508.0,North,508.0
O009136,2025-04-01,C0028,P015,2,730.0,East,1460.0
O009137,2026-04-15,C0427,P009,3,485.0,South,1455.0
O009138,2026-04-12,C0077,P011,4,508.0,West,2032.0
O009139,2026-03-30,C0175,P010,2,1132.0,East,2264.0
O009140,2025-11-29,C0049,P002,4,235.0,East,940.0
O009141,2026-05-22,C0342,P014,2,1059.0,South,2118.0
O009142,2026-04-15,C0310,P004,4,680.0,South,2720.0
O009143,2025-01-21,C0274,P002,2,235.0,West,470.0
O009144,2025-08-16,C0027,P005,2,1124.0,North,2248.0
O009145,2026-01-11,C0328,P014,4,1059.0,East,4236.0
O009146,2025-05-10,C0390,P015,2,730.0,West,1460.0
O009147,2026-02-18,C0459,P019,3,269.0,North,807.0
O009148,2025-03-12,C0221,P006,3,393.0,East,1179.0
O009149,2026-02-08,C0122,P015,3,730.0,West,2190.0
O009150,2026-02-01,C0361,P014,3,1059.0,South,3177.0
O009151,2025-12-03,C0069,P008,1,729.0,North,729.0
O009152,2026-05-20,C0071,P020,4,410.0,West,1640.0
O009153,2025-10-03,C0150,P012,3,66.0,South,198.0
O009154,2025-01-13,C0187,P004,3,680.0,West,2040.0
O009155,2025-01-03,C0431,P006,3,393.0,North,1179.0
O009156,2025-08-12,C0373,P011,1,508.0,North,508.0
O009157,2025-06-24,C0246,P007,4,995.0,West,3980.0
O009158,2026-01-20,C0196,P004,2,680.0,South,1360.0
O009159,2025-08-29,C0032,P015,1,730.0,North,730.0
O009160,2025-01-14,C0467,P001,3,31.0,South,93.0
O009161,2025-07-14,C0109,P009,3,485.0,North,1455.0
O009162,2026-02-01,C0353,P020,1,410.0,East,410.0
O009163,2026-03-07,C0001,P008,4,729.0,South,2916.0
O009164,2025-11-02,C0182,P012,4,66.0,North,264.0
O009165,2025-11-30,C0174,P007,2,995.0,North,1990.0
O009166,2026-02-14,C0169,P018,1,1129.0,North,1129.0
O009167,2025-01-03,C0248,P001,4,31.0,West,124.0
O009168,2026-03-28,C0108,P009,1,485.0,West,485.0
O009169,2026-05-10,C0370,P007,4,995.0,North,3980.0
O009170,2026-02-21,C0297,P014,4,1059.0,West,4236.0
O009171,2026-01-26,C0264,P001,3,31.0,East,93.0
O009172,2026-01-08,C0416,P013,4,797.0,South,3188.0
O009173,2025-02-21,C0030,P020,4,410.0,North,1640.0
O009174,2026-01-11,C0302,P015,1,730.0,East,730.0
O009175,2026-01-30,C0476,P005,4,1124.0,West,4496.0
O009176,2025-05-22,C0361,P005,4,1124.0,South,4496.0
O009177,2025-03-27,C0436,P014,1,1059.0,West,1059.0
O009178,2026-04-09,C0352,P014,4,1059.0,West,4236.0
O009179,2025-02-15,C0473,P014,1,1059.0,North,1059.0
O009180,2025-08-26,C0482,P005,1,1124.0,East,1124.0
O009181,2025-01-10,C0317,P011,1,508.0,South,508.0
O009182,2026-06-14,C0225,P019,1,269.0,South,269.0
O009183,2025-06-27,C0397,P005,3,1124.0,West,3372.0
O009184,2025-01-06,C0089,P004,3,680.0,West,2040.0
O009185,2025-11-03,C0234,P015,3,730.0,South,2190.0
O009186,2025-11-23,C0168,P007,3,995.0,North,2985.0
O009187,2025-12-22,C0231,P005,1,1124.0,West,1124.0
O009188,2026-01-30,C0126,P015,1,730.0,South,730.0
O009189,2025-10-27,C0061,P014,1,1059.0,South,1059.0
O009190,2026-06-10,C0120,P003,1,358.0,East,358.0
O009191,2025-10-12,C0428,P005,3,1124.0,West,3372.0
O009192,2025-11-26,C0497,P012,4,66.0,East,264.0
O009193,2025-02-19,C0190,P020,3,410.0,North,1230.0
O009194,2026-01-13,C0121,P014,1,1059.0,West,1059.0
O009195,2026-06-22,C0428,P005,1,1124.0,West,1124.0
O009196,2025-05-24,C0048,P004,4,680.0,East,2720.0
O009197,2025-03-01,C0202,P016,1,420.0,North,420.0
O009198,2025-03-16,C0059,P007,4,995.0,North,3980.0
O009199,2025-01-03,C0185,P003,1,358.0,South,358.0
O009200,2026-03-24,C0223,P004,4,680.0,North,2720.0
O009201,2025-10-02,C0492,P020,2,410.0,East,820.0
O009202,2026-06-14,C0011,P006,2,393.0,North,786.0
O009203,2025-08-03,C0281,P003,2,358.0,West,716.0
O009204,2026-04-30,C0189,P001,2,31.0,East,62.0
O009205,2025-11-25,C0302,P003,1,358.0,East,358.0
O009206,2025-09-12,C0310,P008,1,729.0,South,729.0
O009207,2026-01-22,C0500,P016,1,420.0,West,420.0
O009208,2025-05-06,C0237,P007,2,995.0,South,1990.0
O009209,2025-11-20,C0034,P018,4,1129.0,West,4516.0
O009210,2025-07-23,C0340,P009,4,485.0,North,1940.0
O009211,2025-06-21,C0135,P003,2,358.0,West,716.0
O009212,2025-08-05,C0481,P018,1,1129.0,East,1129.0
O009213,2025-09-02,C0062,P016,2,420.0,South,840.0
O009214,2025-12-02,C0313,P001,3,31.0,North,93.0
O009215,2025-10-25,C0227,P020,4,410.0,West,1640.0
O009216,2025-07-01,C0093,P016,2,420.0,West,840.0
O009217,2025-11-30,C0116,P012,2,66.0,West,132.0
O009218,2026-05-26,C0332,P006,2,393.0,West,786.0
O009219,2026-01-18,C0133,P009,2,485.0,North,970.0
O009220,2025-07-18,C0332,P013,1,797.0,West,797.0
O009221,2025-11-28,C0477,P012,4,66.0,North,264.0
O009222,2025-06-14,C0419,P013,3,797.0,East,2391.0
O009223,2025-08-30,C0468,P018,1,1129.0,West,1129.0
O009224,2025-08-15,C0293,P019,2,269.0,West,538.0
O009225,2026-03-27,C0444,P019,2,269.0,South,538.0
O009226,2025-07-15,C0193,P019,2,269.0,West,538.0
O009227,2025-07-23,C0400,P006,2,393.0,West,786.0
O009228,2026-04-03,C0030,P016,4,420.0,North,1680.0
O009229,2025-09-14,C0457,P007,2,995.0,North,1990.0
O009230,2026-06-13,C0298,P007,3,995.0,North,2985.0
O009231,2025-09-29,C0061,P019,1,269.0,South,269.0
O009232,2025-01-09,C0458,P016,4,420.0,South,1680.0
O009233,2025-07-20,C0461,P017,2,1000.0,North,2000.0
O009234,2025-02-28,C0304,P019,3,269.0,East,807.0
O009235,2026-01-28,C0446,P016,1,420.0,West,420.0
O009236,2025-04-29,C0340,P016,1,420.0,North,420.0
O009237,2026-02-03,C0349,P019,4,269.0,South,1076.0
O009238,2025-11-27,C0448,P015,1,730.0,West,730.0
O009239,2025-09-24,C0441,P003,2,358.0,North,716.0
O009240,2026-06-04,C0324,P015,2,730.0,South,1460.0
O009241,2026-04-25,C0302,P016,3,420.0,East,1260.0
O009242,2025-05-14,C0369,P020,3,410.0,North,1230.0
O009243,2025-12-21,C0028,P005,1,1124.0,East,1124.0
O009244,2026-05-13,C0485,P019,4,269.0,East,1076.0
O009245,2025-04-17,C0077,P010,2,1132.0,West,2264.0
O009246,2025-10-17,C0121,P013,1,797.0,West,797.0
O009247,2025-05-27,C0003,P015,4,730.0,West,2920.0
O009248,2025-11-23,C0037,P012,1,66.0,South,66.0
O009249,2026-02-19,C0432,P017,4,1000.0,West,4000.0
O009250,2025-07-29,C0147,P015,3,730.0,East,2190.0
O009251,2025-10-23,C0092,P004,2,680.0,West,1360.0
O009252,2026-02-02,C0339,P015,3,730.0,South,2190.0
O009253,2025-04-13,C0273,P017,2,1000.0,West,2000.0
O009254,2026-05-23,C0466,P011,4,508.0,South,2032.0
O009255,2025-07-28,C0466,P015,4,730.0,South,2920.0
O009256,2026-03-04,C0377,P020,1,410.0,West,410.0
O009257,2026-01-28,C0087,P007,4,995.0,West,3980.0
O009258,2025-04-19,C0040,P013,4,797.0,South,3188.0
O009259,2025-12-14,C0178,P013,1,797.0,South,797.0
O009260,2025-02-19,C0329,P020,1,410.0,South,410.0
O009261,2025-04-15,C0285,P020,2,410.0,East,820.0
O009262,2026-02-24,C0435,P002,4,235.0,North,940.0
O009263,2026-01-08,C0042,P010,1,1132.0,South,1132.0
O009264,2025-01-27,C0285,P018,2,1129.0,East,2258.0
O009265,2025-09-30,C0066,P020,2,410.0,East,820.0
O009266,2025-12-06,C0124,P005,3,1124.0,North,3372.0
O009267,2025-10-28,C0145,P020,1,410.0,South,410.0
O009268,2026-04-25,C0120,P019,3,269.0,East,807.0
O009269,2026-06-28,C0109,P002,2,235.0,North,470.0
O009270,2025-09-22,C0415,P004,4,680.0,East,2720.0
O009271,2026-06-26,C0092,P016,1,420.0,West,420.0
O009272,2025-06-15,C0491,P016,1,420.0,South,420.0
O009273,2025-11-12,C0368,P017,2,1000.0,West,2000.0
O009274,2025-01-01,C0308,P015,1,730.0,South,730.0
O009275,2025-09-18,C0423,P013,2,797.0,North,1594.0
O009276,2025-03-04,C0060,P001,1,31.0,South,31.0
O009277,2026-04-28,C0350,P005,1,1124.0,East,1124.0
O009278,2025-11-17,C0227,P020,4,410.0,West,1640.0
O009279,2025-07-20,C0240,P001,2,31.0,North,62.0
O009280,2025-08-10,C0435,P012,3,66.0,North,198.0
O009281,2025-06-01,C0212,P015,4,730.0,East,2920.0
O009282,2026-04-07,C0400,P004,2,680.0,West,1360.0
O009283,2025-08-05,C0098,P019,1,269.0,South,269.0
O009284,2025-07-15,C0014,P016,2,420.0,North,840.0
O009285,2025-07-21,C0218,P018,2,1129.0,West,2258.0
O009286,2025-08-22,C0468,P017,4,1000.0,West,4000.0
O009287,2025-05-21,C0170,P011,2,508.0,East,1016.0
O009288,2026-05-13,C0307,P020,1,410.0,East,410.0
O009289,2025-02-26,C0280,P013,3,797.0,West,2391.0
O009290,2026-05-19,C0363,P009,3,485.0,South,1455.0
O009291,2025-05-22,C0210,P017,1,1000.0,North,1000.0
O009292,2026-06-23,C0256,P017,3,1000.0,East,3000.0
O009293,2025-04-16,C0171,P005,4,1124.0,East,4496.0
O009294,2025-06-14,C0073,P008,2,729.0,North,1458.0
O009295,2025-08-03,C0147,P003,2,358.0,East,716.0
O009296,2025-03-12,C0340,P006,3,393.0,North,1179.0
O009297,2025-03-31,C0317,P003,3,358.0,South,1074.0
O009298,2025-08-16,C0106,P008,3,729.0,North,2187.0
O009299,2025-03-20,C0094,P012,4,66.0,East,264.0
O009300,2025-12-15,C0063,P004,2,680.0,West,1360.0
O009301,2025-09-03,C0154,P002,2,235.0,South,470.0
O009302,2025-09-29,C0255,P010,1,1132.0,North,1132.0
O009303,2026-02-07,C0351,P015,1,730.0,East,730.0
O009304,2025-04-26,C0035,P013,4,797.0,West,3188.0
O009305,2026-03-11,C0323,P015,2,730.0,East,1460.0
O009306,2026-06-14,C0312,P019,2,269.0,North,538.0
O009307,2026-03-18,C0296,P018,1,1129.0,East,1129.0
O009308,2025-06-21,C0253,P013,1,797.0,West,797.0
O009309,2025-01-16,C0157,P020,2,410.0,East,820.0
O009310,2025-02-25,C0134,P020,4,410.0,South,1640.0
O009311,2025-04-13,C0436,P001,3,31.0,West,93.0
O009312,2025-10-11,C0129,P016,4,420.0,North,1680.0
O009313,2026-06-01,C0436,P008,2,729.0,West,1458.0
O009314,2025-10-05,C0280,P006,3,393.0,West,1179.0
O009315,2025-09-26,C0358,P003,4,358.0,East,1432.0
O009316,2026-02-04,C0418,P020,4,410.0,South,1640.0
O009317,2026-05-18,C0371,P016,2,420.0,North,840.0
O009318,2025-03-27,C0252,P002,1,235.0,South,235.0
O009319,2025-11-16,C0135,P002,4,235.0,West,940.0
O009320,2025-02-01,C0331,P015,4,730.0,South,2920.0
O009321,2025-12-02,C0011,P010,1,1132.0,North,1132.0
O009322,2025-02-20,C0292,P001,4,31.0,North,124.0
O009323,2025-03-20,C0148,P020,4,410.0,East,1640.0
O009324,2025-06-23,C0319,P015,1,730.0,North,730.0
O009325,2026-05-16,C0080,P001,2,31.0,North,62.0
O009326,2025-03-17,C0191,P016,2,420.0,North,840.0
O009327,2025-11-12,C0453,P018,2,1129.0,South,2258.0
O009328,2026-01-08,C0344,P005,3,1124.0,South,3372.0
O009329,2025-03-22,C0030,P005,2,1124.0,North,2248.0
O009330,2025-03-12,C0414,P010,3,1132.0,East,3396.0
O009331,2025-03-12,C0359,P012,3,66.0,West,198.0
O009332,2025-02-15,C0368,P010,3,1132.0,West,3396.0
O009333,2025-02-16,C0495,P002,1,235.0,South,235.0
O009334,2026-02-26,C0229,P001,3,31.0,West,93.0
O009335,2025-05-29,C0481,P016,3,420.0,East,1260.0
O009336,2025-05-10,C0084,P018,1,1129.0,North,1129.0
O009337,2026-04-01,C0150,P007,4,995.0,South,3980.0
O009338,2026-05-20,C0361,P004,4,680.0,South,2720.0
O009339,2025-09-01,C0189,P010,3,1132.0,East,3396.0
O009340,2026-04-19,C0021,P010,2,1132.0,East,2264.0
O009341,2026-01-17,C0037,P011,4,508.0,South,2032.0
O009342,2025-04-13,C0246,P003,2,358.0,West,716.0
O009343,2026-05-04,C0283,P014,1,1059.0,South,1059.0
O009344,2025-02-06,C0102,P013,4,797.0,East,3188.0
O009345,2026-06-04,C0419,P019,1,269.0,East,269.0
O009346,2025-11-29,C0294,P010,3,1132.0,South,3396.0
O009347,2026-02-01,C0232,P015,4,730.0,East,2920.0
O009348,2025-10-23,C0316,P008,3,729.0,East,2187.0
O009349,2025-04-17,C0326,P017,3,1000.0,West,3000.0
O009350,2026-06-14,C0288,P006,1,393.0,East,393.0
O009351,2025-03-24,C0336,P007,4,995.0,North,3980.0
O009352,2025-10-15,C0476,P014,4,1059.0,West,4236.0
O009353,2026-04-06,C0464,P008,4,729.0,East,2916.0
O009354,2025-08-03,C0411,P012,3,66.0,South,198.0
O009355,2025-10-08,C0245,P018,4,1129.0,North,4516.0
O009356,2026-04-04,C0387,P014,2,1059.0,South,2118.0
O009357,2025-12-10,C0177,P001,2,31.0,East,62.0
O009358,2025-07-13,C0213,P004,3,680.0,East,2040.0
O009359,2025-06-07,C0358,P017,1,1000.0,East,1000.0
O009360,2026-04-10,C0102,P018,2,1129.0,East,2258.0
O009361,2025-04-14,C0286,P019,1,269.0,North,269.0
O009362,2025-02-03,C0022,P004,4,680.0,North,2720.0
O009363,2025-04-12,C0019,P006,2,393.0,South,786.0
O009364,2025-11-21,C0287,P008,3,729.0,South,2187.0
O009365,2025-05-21,C0276,P015,3,730.0,East,2190.0
O009366,2026-04-19,C0495,P020,1,410.0,South,410.0
O009367,2025-01-31,C0147,P001,3,31.0,East,93.0
O009368,2025-03-04,C0386,P005,1,1124.0,West,1124.0
O009369,2025-03-28,C0040,P016,1,420.0,South,420.0
O009370,2025-10-31,C0167,P006,2,393.0,South,786.0
O009371,2025-03-02,C0091,P010,2,1132.0,North,2264.0
O009372,2026-01-31,C0072,P010,3,1132.0,North,3396.0
O009373,2025-11-30,C0365,P005,1,1124.0,West,1124.0
O009374,2026-02-15,C0438,P008,2,729.0,West,1458.0
O009375,2025-10-11,C0283,P001,4,31.0,South,124.0
O009376,2026-04-11,C0335,P005,3,1124.0,North,3372.0
O009377,2025-03-21,C0140,P001,3,31.0,West,93.0
O009378,2025-03-18,C0239,P007,4,995.0,East,3980.0
O009379,2026-06-24,C0078,P015,4,730.0,North,2920.0
O009380,2025-12-27,C0199,P014,4,1059.0,West,4236.0
O009381,2025-03-18,C0017,P009,2,485.0,South,970.0
O009382,2026-05-24,C0218,P008,4,729.0,West,2916.0
O009383,2025-06-13,C0229,P008,3,729.0,West,2187.0
O009384,2025-01-09,C0340,P003,2,358.0,North,716.0
O009385,2025-06-24,C0138,P020,1,410.0,West,410.0
O009386,2026-04-07,C0147,P004,4,680.0,East,2720.0
O009387,2025-11-03,C0210,P017,3,1000.0,North,3000.0
O009388,2025-09-02,C0158,P006,4,393.0,West,1572.0
O009389,2025-05-02,C0414,P002,1,235.0,East,235.0
O009390,2025-07-04,C0153,P009,2,485.0,North,970.0
O009391,2025-02-01,C0344,P014,1,1059.0,South,1059.0
O009392,2025-11-06,C0330,P001,2,31.0,North,62.0
O009393,2026-01-07,C0383,P017,3,1000.0,East,3000.0
O009394,2025-02-25,C0450,P011,3,508.0,North,1524.0
O009395,2025-09-30,C0358,P006,3,393.0,East,1179.0
O009396,2026-04-09,C0352,P001,1,31.0,West,31.0
O009397,2026-04-01,C0163,P019,4,269.0,East,1076.0
O009398,2025-09-06,C0307,P016,4,420.0,East,1680.0
O009399,2025-03-19,C0101,P018,1,1129.0,North,1129.0
O009400,2026-06-18,C0327,P011,4,508.0,East,2032.0
O009401,2025-04-18,C0327,P009,1,485.0,East,485.0
O009402,2025-09-30,C0155,P006,4,393.0,West,1572.0
O009403,2025-01-15,C0010,P002,2,235.0,West,470.0
O009404,2026-01-05,C0353,P008,3,729.0,East,2187.0
O009405,2025-10-31,C0427,P016,4,420.0,South,1680.0
O009406,2025-07-24,C0183,P008,1,729.0,West,729.0
O009407,2025-04-23,C0455,P008,2,729.0,North,1458.0
O009408,2025-09-10,C0134,P014,4,1059.0,South,4236.0
O009409,2026-03-17,C0006,P001,4,31.0,North,124.0
O009410,2025-07-05,C0333,P007,1,995.0,North,995.0
O009411,2025-08-15,C0432,P002,2,235.0,West,470.0
O009412,2026-06-12,C0333,P015,3,730.0,North,2190.0
O009413,2025-12-20,C0258,P018,1,1129.0,East,1129.0
O009414,2025-01-01,C0211,P004,4,680.0,East,2720.0
O009415,2026-02-24,C0051,P018,3,1129.0,West,3387.0
O009416,2025-06-10,C0445,P005,4,1124.0,West,4496.0
O009417,2025-06-10,C0147,P016,1,420.0,East,420.0
O009418,2025-05-08,C0498,P013,2,797.0,North,1594.0
O009419,2025-05-31,C0377,P009,3,485.0,West,1455.0
O009420,2026-03-20,C0128,P005,1,1124.0,West,1124.0
O009421,2026-04-16,C0486,P008,1,729.0,West,729.0
O009422,2026-04-08,C0258,P018,3,1129.0,East,3387.0
O009423,2025-01-30,C0051,P003,2,358.0,West,716.0
O009424,2026-04-18,C0154,P006,4,393.0,South,1572.0
O009425,2025-03-21,C0070,P011,3,508.0,West,1524.0
O009426,2025-02-08,C0276,P014,1,1059.0,East,1059.0
O009427,2025-08-28,C0279,P019,3,269.0,West,807.0
